product_name,price,product_category_l1,product_category_l2,product_category_l3,processed_timestamp
"【COD+HP murah 】Galaxy S22 Ultra 7,5 inci hp baru original 5g android handphone 12GB+512GB Dual Card SIM Garansi resmi Ponsel Pintar",Rp1.158.300,Handphone & Aksesoris,Handphone,Handphone Lainnya,2022-08-30 05:48:48
